Symbol,Date,Close
AMZN,4/22/2019,1887.31
AMZN,4/23/2019,1923.77
AMZN,4/24/2019,1901.75
AMZN,4/25/2019,1902.25
AMZN,4/26/2019,1950.63
AMZN,4/29/2019,1938.43
AMZN,4/30/2019,1926.52
AMZN,5/1/2019,1911.52
AMZN,5/2/2019,1900.82
AMZN,5/3/2019,1962.46
AMZN,5/6/2019,1950.55
AMZN,5/7/2019,1921
AMZN,5/8/2019,1917.77
AMZN,5/9/2019,1899.87
AMZN,5/10/2019,1889.98
AMZN,5/13/2019,1822.68
AMZN,5/14/2019,1840.12
AMZN,5/15/2019,1871.15
AMZN,5/16/2019,1907.57
AMZN,5/17/2019,1869
AMZN,5/20/2019,1858.97
AMZN,5/21/2019,1857.52
AMZN,5/22/2019,1859.68
AMZN,5/23/2019,1815.48
AMZN,5/24/2019,1823.28
AMZN,5/28/2019,1836.43
AMZN,5/29/2019,1819.19
AMZN,5/30/2019,1816.32
AMZN,5/31/2019,1775.07
AMZN,6/3/2019,1692.69
AMZN,6/4/2019,1729.56
AMZN,6/5/2019,1738.5
AMZN,6/6/2019,1754.36
AMZN,6/7/2019,1804.03
AMZN,6/10/2019,1860.63
AMZN,6/11/2019,1863.7
AMZN,6/12/2019,1855.32
AMZN,6/13/2019,1870.3
AMZN,6/14/2019,1869.67
AMZN,6/17/2019,1886.03
AMZN,6/18/2019,1901.37
AMZN,6/19/2019,1908.79
AMZN,6/20/2019,1918.19
AMZN,6/21/2019,1911.3
AMZN,6/24/2019,1913.9
AMZN,6/25/2019,1878.27
AMZN,6/26/2019,1897.83
AMZN,6/27/2019,1904.28
AMZN,6/28/2019,1893.63
AMZN,7/1/2019,1922.19
AMZN,7/2/2019,1934.31
AMZN,7/3/2019,1939
AMZN,7/5/2019,1942.91
AMZN,7/8/2019,1952.32
AMZN,7/9/2019,1988.3
AMZN,7/10/2019,2017.41
AMZN,7/11/2019,2001.07
AMZN,7/12/2019,2011
AMZN,7/15/2019,2020.99
AMZN,7/16/2019,2009.9
AMZN,7/17/2019,1992.03
AMZN,7/18/2019,1977.9
AMZN,7/19/2019,1964.52
AMZN,7/22/2019,1985.63
AMZN,7/23/2019,1994.49
AMZN,7/24/2019,2000.81
AMZN,7/25/2019,1973.82
AMZN,7/26/2019,1943.05
AMZN,7/29/2019,1912.45
AMZN,7/30/2019,1898.53
AMZN,7/31/2019,1866.78
AMZN,8/1/2019,1855.32
AMZN,8/2/2019,1823.24
AMZN,8/5/2019,1765.13
AMZN,8/6/2019,1787.83
AMZN,8/7/2019,1793.4
AMZN,8/8/2019,1832.89
AMZN,8/9/2019,1807.58
AMZN,8/12/2019,1784.92
AMZN,8/13/2019,1824.34
AMZN,8/14/2019,1762.96
AMZN,8/15/2019,1776.12
AMZN,8/16/2019,1792.57
AMZN,8/19/2019,1816.12
AMZN,8/20/2019,1801.38
AMZN,8/21/2019,1823.54
AMZN,8/22/2019,1805.6
AMZN,8/23/2019,1749.62
AMZN,8/26/2019,1768.87
AMZN,8/27/2019,1761.83
AMZN,8/28/2019,1764.25
AMZN,8/29/2019,1786.4
AMZN,8/30/2019,1776.29
AMZN,9/3/2019,1789.84
AMZN,9/4/2019,1800.62
AMZN,9/5/2019,1840.72
AMZN,9/6/2019,1833.51
AMZN,9/9/2019,1831.35
AMZN,9/10/2019,1820.55
AMZN,9/11/2019,1822.99
AMZN,9/12/2019,1843.55
AMZN,9/13/2019,1839.34
AMZN,9/16/2019,1807.84
AMZN,9/17/2019,1822.55
AMZN,9/18/2019,1817.46
AMZN,9/19/2019,1821.5
AMZN,9/20/2019,1794.16
AMZN,9/23/2019,1785.3
AMZN,9/24/2019,1741.61
AMZN,9/25/2019,1768.33
AMZN,9/26/2019,1739.84
AMZN,9/27/2019,1725.45
AMZN,9/30/2019,1735.91
AMZN,10/1/2019,1735.65
AMZN,10/2/2019,1713.23
AMZN,10/3/2019,1724.42
AMZN,10/4/2019,1739.65
AMZN,10/7/2019,1732.66
AMZN,10/8/2019,1705.51
AMZN,10/9/2019,1721.99
AMZN,10/10/2019,1720.26
AMZN,10/11/2019,1731.92
AMZN,10/14/2019,1736.43
AMZN,10/15/2019,1767.38
AMZN,10/16/2019,1777.43
AMZN,10/17/2019,1787.48
AMZN,10/18/2019,1757.51
AMZN,10/21/2019,1785.66
AMZN,10/22/2019,1765.73
AMZN,10/23/2019,1762.17
AMZN,10/24/2019,1780.78
AMZN,10/25/2019,1761.33
AMZN,10/28/2019,1777.08
AMZN,10/29/2019,1762.71
AMZN,10/30/2019,1779.99
AMZN,10/31/2019,1776.66
AMZN,11/1/2019,1791.44
AMZN,11/4/2019,1804.66
AMZN,11/5/2019,1801.71
AMZN,11/6/2019,1795.77
AMZN,11/7/2019,1788.2
AMZN,11/8/2019,1785.88
AMZN,11/11/2019,1771.65
AMZN,11/12/2019,1778
AMZN,11/13/2019,1753.11
AMZN,11/14/2019,1754.6
AMZN,11/15/2019,1739.49
AMZN,11/18/2019,1752.53
AMZN,11/19/2019,1752.79
AMZN,11/20/2019,1745.53
AMZN,11/21/2019,1734.71
AMZN,11/22/2019,1745.72
AMZN,11/25/2019,1773.84
AMZN,11/26/2019,1796.94
AMZN,11/27/2019,1818.51
AMZN,11/29/2019,1800.8
AMZN,12/2/2019,1781.6
AMZN,12/3/2019,1769.96
AMZN,12/4/2019,1760.69
AMZN,12/5/2019,1740.48
AMZN,12/6/2019,1751.6
AMZN,12/9/2019,1749.51
AMZN,12/10/2019,1739.21
AMZN,12/11/2019,1748.72
AMZN,12/12/2019,1760.33
AMZN,12/13/2019,1760.94
AMZN,12/16/2019,1769.21
AMZN,12/17/2019,1790.66
AMZN,12/18/2019,1784.03
AMZN,12/19/2019,1792.28
AMZN,12/20/2019,1786.5
AMZN,12/23/2019,1793
AMZN,12/24/2019,1789.21
AMZN,12/26/2019,1868.77
AMZN,12/27/2019,1869.8
AMZN,12/30/2019,1846.89
AMZN,12/31/2019,1847.84
AMZN,1/2/2020,1898.01
AMZN,1/3/2020,1874.97
AMZN,1/6/2020,1902.88
AMZN,1/7/2020,1906.86
AMZN,1/8/2020,1891.97
AMZN,1/9/2020,1901.05
AMZN,1/10/2020,1883.16
AMZN,1/13/2020,1891.3
AMZN,1/14/2020,1869.44
AMZN,1/15/2020,1862.02
AMZN,1/16/2020,1877.94
AMZN,1/17/2020,1864.72
AMZN,1/21/2020,1892
AMZN,1/22/2020,1887.46
AMZN,1/23/2020,1884.58
AMZN,1/24/2020,1861.64
AMZN,1/27/2020,1828.34
AMZN,1/28/2020,1853.25
AMZN,1/29/2020,1858
AMZN,1/30/2020,1870.68
AMZN,1/31/2020,2008.72
AMZN,2/3/2020,2004.2
AMZN,2/4/2020,2049.67
AMZN,2/5/2020,2039.87
AMZN,2/6/2020,2050.23
AMZN,2/7/2020,2079.28
AMZN,2/10/2020,2133.91
AMZN,2/11/2020,2150.8
AMZN,2/12/2020,2160
AMZN,2/13/2020,2149.87
AMZN,2/14/2020,2134.87
AMZN,2/18/2020,2155.67
AMZN,2/19/2020,2170.22
AMZN,2/20/2020,2153.1
AMZN,2/21/2020,2095.97
AMZN,2/24/2020,2009.29
AMZN,2/25/2020,1972.74
AMZN,2/26/2020,1979.59
AMZN,2/27/2020,1884.3
AMZN,2/28/2020,1883.75
AMZN,3/2/2020,1953.95
AMZN,3/3/2020,1908.99
AMZN,3/4/2020,1975.83
AMZN,3/5/2020,1924.03
AMZN,3/6/2020,1901.09
AMZN,3/9/2020,1800.61
AMZN,3/10/2020,1891.82
AMZN,3/11/2020,1820.86
AMZN,3/12/2020,1676.61
AMZN,3/13/2020,1785
AMZN,3/16/2020,1689.15
AMZN,3/17/2020,1807.84
AMZN,3/18/2020,1830
AMZN,3/19/2020,1880.93
AMZN,3/20/2020,1846.09
AMZN,3/23/2020,1902.83
AMZN,3/24/2020,1940.1
AMZN,3/25/2020,1885.84
AMZN,3/26/2020,1955.49
AMZN,3/27/2020,1900.1
AMZN,3/30/2020,1963.95
AMZN,3/31/2020,1949.72
AMZN,4/1/2020,1907.7
AMZN,4/2/2020,1918.83
AMZN,4/3/2020,1906.59
AMZN,4/6/2020,1997.59
AMZN,4/7/2020,2011.6
AMZN,4/8/2020,2043
AMZN,4/9/2020,2042.76
AMZN,4/13/2020,2168.87
AMZN,4/14/2020,2283.32
AMZN,4/15/2020,2307.68
AMZN,4/16/2020,2408.19
AMZN,4/17/2020,2375
AMZN,4/20/2020,2393.61
AMZN,4/21/2020,2328.12
AMZN,4/22/2020,2363.49
AMZN,4/23/2020,2399.45
AMZN,4/24/2020,2410.22
AMZN,4/27/2020,2376
AMZN,4/28/2020,2314.08
AMZN,4/29/2020,2372.71
AMZN,4/30/2020,2474
AMZN,5/1/2020,2286.04
AMZN,5/4/2020,2315.99
AMZN,5/5/2020,2317.8
AMZN,5/6/2020,2351.26
AMZN,5/7/2020,2367.61
AMZN,5/8/2020,2379.61
AMZN,5/11/2020,2409
AMZN,5/12/2020,2356.95
AMZN,5/13/2020,2367.92
AMZN,5/14/2020,2388.85
AMZN,5/15/2020,2409.78
AMZN,5/18/2020,2426.26
AMZN,5/19/2020,2449.33
AMZN,5/20/2020,2497.94
AMZN,5/21/2020,2446.74
AMZN,5/22/2020,2436.88
AMZN,5/26/2020,2421.86
AMZN,5/27/2020,2410.39
AMZN,5/28/2020,2401.1
AMZN,5/29/2020,2442.37
AMZN,6/1/2020,2471.04
AMZN,6/2/2020,2472.41
AMZN,6/3/2020,2478.4
AMZN,6/4/2020,2460.6
AMZN,6/5/2020,2483
AMZN,6/8/2020,2524.06
AMZN,6/9/2020,2600.86
AMZN,6/10/2020,2647.45
AMZN,6/11/2020,2557.96
AMZN,6/12/2020,2545.02
AMZN,6/15/2020,2572.68
AMZN,6/16/2020,2615.27
AMZN,6/17/2020,2640.98
AMZN,6/18/2020,2653.98
AMZN,6/19/2020,2675.01
AMZN,6/22/2020,2713.82
AMZN,6/23/2020,2764.41
AMZN,6/24/2020,2734.4
AMZN,6/25/2020,2754.58
AMZN,6/26/2020,2692.87
AMZN,6/29/2020,2680.38
AMZN,6/30/2020,2758.82
AMZN,7/1/2020,2878.7
AMZN,7/2/2020,2890.3
AMZN,7/6/2020,3057.04
AMZN,7/7/2020,3000.12
AMZN,7/8/2020,3081.11
AMZN,7/9/2020,3182.63
AMZN,7/10/2020,3200
AMZN,7/13/2020,3104
AMZN,7/14/2020,3084
AMZN,7/15/2020,3008.87
AMZN,7/16/2020,2999.9
AMZN,7/17/2020,2961.97
AMZN,7/20/2020,3196.84
AMZN,7/21/2020,3138.29
AMZN,7/22/2020,3099.91
AMZN,7/23/2020,2986.55
AMZN,7/24/2020,3008.91
AMZN,7/27/2020,3055.21
AMZN,7/28/2020,3000.33
AMZN,7/29/2020,3033.53
AMZN,7/30/2020,3051.88
AMZN,7/31/2020,3164.68
AMZN,8/3/2020,3111.89
AMZN,8/4/2020,3138.83
AMZN,8/5/2020,3205.03
AMZN,8/6/2020,3225
AMZN,8/7/2020,3167.46
AMZN,8/10/2020,3148.16
AMZN,8/11/2020,3080.67
AMZN,8/12/2020,3162.24
AMZN,8/13/2020,3161.02
AMZN,8/14/2020,3148.02
AMZN,8/17/2020,3182.41
AMZN,8/18/2020,3312.49
AMZN,8/19/2020,3260.48
AMZN,8/20/2020,3297.37
AMZN,8/21/2020,3284.72
AMZN,8/24/2020,3307.46
AMZN,8/25/2020,3346.49
AMZN,8/26/2020,3441.85
AMZN,8/27/2020,3400
AMZN,8/28/2020,3401.8
AMZN,8/31/2020,3450.96
AMZN,9/1/2020,3499.12
AMZN,9/2/2020,3531.45
AMZN,9/3/2020,3368
AMZN,9/4/2020,3294.62
AMZN,9/8/2020,3149.84
AMZN,9/9/2020,3268.61
AMZN,9/10/2020,3175.11
AMZN,9/11/2020,3116.22
AMZN,9/14/2020,3102.97
AMZN,9/15/2020,3156.13
AMZN,9/16/2020,3078.1
AMZN,9/17/2020,3008.73
AMZN,9/18/2020,2954.91
AMZN,9/21/2020,2960.47
AMZN,9/22/2020,3128.99
AMZN,9/23/2020,2999.86
AMZN,9/24/2020,3019.79
AMZN,9/25/2020,3095.13
AMZN,9/28/2020,3174.05
AMZN,9/29/2020,3144.88
AMZN,9/30/2020,3148.73
AMZN,10/1/2020,3221.26
AMZN,10/2/2020,3125
AMZN,10/5/2020,3199.2
AMZN,10/6/2020,3099.96
AMZN,10/7/2020,3195.69
AMZN,10/8/2020,3190.55
AMZN,10/9/2020,3286.65
AMZN,10/12/2020,3442.93
AMZN,10/13/2020,3443.63
AMZN,10/14/2020,3363.71
AMZN,10/15/2020,3338.65
AMZN,10/16/2020,3272.71
AMZN,10/19/2020,3207.21
AMZN,10/20/2020,3217.01
AMZN,10/21/2020,3184.94
AMZN,10/22/2020,3176.4
AMZN,10/23/2020,3204.4
AMZN,10/26/2020,3207.04
AMZN,10/27/2020,3286.33
AMZN,10/28/2020,3162.78
AMZN,10/29/2020,3211.01
AMZN,10/30/2020,3036.15
AMZN,11/2/2020,3004.48
AMZN,11/3/2020,3048.41
AMZN,11/4/2020,3241.16
AMZN,11/5/2020,3322
AMZN,11/6/2020,3311.37
AMZN,11/9/2020,3143.74
AMZN,11/10/2020,3035.02
AMZN,11/11/2020,3137.39
AMZN,11/12/2020,3110.28
AMZN,11/13/2020,3128.81
AMZN,11/16/2020,3131.06
AMZN,11/17/2020,3135.66
AMZN,11/18/2020,3105.46
AMZN,11/19/2020,3117.02
AMZN,11/20/2020,3099.4
AMZN,11/23/2020,3098.39
AMZN,11/24/2020,3118.06
AMZN,11/25/2020,3185.07
AMZN,11/27/2020,3195.34
AMZN,11/30/2020,3168.04
AMZN,12/1/2020,3220.08
AMZN,12/2/2020,3203.53
AMZN,12/3/2020,3186.73
AMZN,12/4/2020,3162.58
AMZN,12/7/2020,3158
AMZN,12/8/2020,3177.29
AMZN,12/9/2020,3104.2
AMZN,12/10/2020,3101.49
AMZN,12/11/2020,3116.42
AMZN,12/14/2020,3156.97
AMZN,12/15/2020,3165.12
AMZN,12/16/2020,3240.96
AMZN,12/17/2020,3236.08
AMZN,12/18/2020,3201.65
AMZN,12/21/2020,3206.18
AMZN,12/22/2020,3206.52
AMZN,12/23/2020,3185.27
AMZN,12/24/2020,3172.69
AMZN,12/28/2020,3283.96
AMZN,12/29/2020,3322
AMZN,12/30/2020,3285.85
AMZN,12/31/2020,3256.93
AMZN,1/4/2021,3186.63
AMZN,1/5/2021,3218.51
AMZN,1/6/2021,3138.38
AMZN,1/7/2021,3162.16
AMZN,1/8/2021,3182.7
AMZN,1/11/2021,3114.21
AMZN,1/12/2021,3120.83
AMZN,1/13/2021,3165.89
AMZN,1/14/2021,3127.47
AMZN,1/15/2021,3104.25
AMZN,1/19/2021,3120.76
AMZN,1/20/2021,3263.38
AMZN,1/21/2021,3306.99
AMZN,1/22/2021,3292.23
AMZN,1/25/2021,3294
AMZN,1/26/2021,3326.13
AMZN,1/27/2021,3232.58
AMZN,1/28/2021,3237.62
AMZN,1/29/2021,3206.2
AMZN,2/1/2021,3342.88
AMZN,2/2/2021,3380
AMZN,2/3/2021,3312.53
AMZN,2/4/2021,3331
AMZN,2/5/2021,3352.15
AMZN,2/8/2021,3322.94
AMZN,2/9/2021,3305
AMZN,2/10/2021,3286.58
AMZN,2/11/2021,3262.13
AMZN,2/12/2021,3277.71
AMZN,2/16/2021,3268.95
AMZN,2/17/2021,3308.64
AMZN,2/18/2021,3328.23
AMZN,2/19/2021,3249.9
AMZN,2/22/2021,3180.74
AMZN,2/23/2021,3194.5
AMZN,2/24/2021,3159.53
AMZN,2/25/2021,3057.16
AMZN,2/26/2021,3092.93
AMZN,3/1/2021,3146.14
AMZN,3/2/2021,3094.53
AMZN,3/3/2021,3005
AMZN,3/4/2021,2977.57
AMZN,3/5/2021,3000.46
AMZN,3/8/2021,2951.95
AMZN,3/9/2021,3062.85
AMZN,3/10/2021,3057.64
AMZN,3/11/2021,3113.59
AMZN,3/12/2021,3089.49
AMZN,3/15/2021,3081.68
AMZN,3/16/2021,3091.86
AMZN,3/17/2021,3135.73
AMZN,3/18/2021,3027.99
AMZN,3/19/2021,3074.96
AMZN,3/22/2021,3110.87
AMZN,3/23/2021,3137.5
AMZN,3/24/2021,3087.07
AMZN,3/25/2021,3046.26
AMZN,3/26/2021,3052.03
AMZN,3/29/2021,3075.73
AMZN,3/30/2021,3055.29
AMZN,3/31/2021,3094.08
AMZN,4/1/2021,3161
AMZN,4/5/2021,3226.73
AMZN,4/6/2021,3223.82
AMZN,4/7/2021,3279.39
AMZN,4/8/2021,3299.3
AMZN,4/9/2021,3372.2
AMZN,4/12/2021,3379.39
AMZN,4/13/2021,3400
AMZN,4/14/2021,3333
AMZN,4/15/2021,3379.09
AMZN,4/16/2021,3399.44
AMZN,4/19/2021,3372.01
AMZN,4/20/2021,3334.69
AMZN,4/21/2021,3362.02
AMZN,4/22/2021,3309.04
AMZN,4/23/2021,3340.88
AMZN,4/26/2021,3409
AMZN,4/27/2021,3417.43
AMZN,4/28/2021,3458.5
AMZN,4/29/2021,3471.31
AMZN,4/30/2021,3467.42
AMZN,5/3/2021,3386.49
AMZN,5/4/2021,3311.87
AMZN,5/5/2021,3270.54
AMZN,5/6/2021,3306.37
AMZN,5/7/2021,3291.61
AMZN,5/10/2021,3190.49
AMZN,5/11/2021,3223.91
AMZN,5/12/2021,3151.94
AMZN,5/13/2021,3161.47
AMZN,5/14/2021,3222.9
AMZN,5/17/2021,3270.39
AMZN,5/18/2021,3232.28
AMZN,5/19/2021,3231.8
AMZN,5/20/2021,3247.68
AMZN,5/21/2021,3203.08
AMZN,5/24/2021,3244.99
AMZN,5/25/2021,3259.05
AMZN,5/26/2021,3265.16
AMZN,5/27/2021,3230.11
AMZN,5/28/2021,3223.07
AMZN,6/1/2021,3218.65
AMZN,6/2/2021,3233.99
AMZN,6/3/2021,3187.01
AMZN,6/4/2021,3206.22
AMZN,6/7/2021,3198.01
AMZN,6/8/2021,3264.11
AMZN,6/9/2021,3281.15
AMZN,6/10/2021,3349.65
AMZN,6/11/2021,3346.83
AMZN,6/14/2021,3383.87
AMZN,6/15/2021,3383.13
AMZN,6/16/2021,3415.25
AMZN,6/17/2021,3489.24
AMZN,6/18/2021,3486.9
AMZN,6/21/2021,3453.96
AMZN,6/22/2021,3505.44
AMZN,6/23/2021,3503.82
AMZN,6/24/2021,3449.08
AMZN,6/25/2021,3401.46
AMZN,6/28/2021,3443.89
AMZN,6/29/2021,3448.14
AMZN,6/30/2021,3440.16
AMZN,7/1/2021,3432.97
AMZN,7/2/2021,3510.98
AMZN,7/6/2021,3675.74
AMZN,7/7/2021,3696.58
AMZN,7/8/2021,3731.41
AMZN,7/9/2021,3719.34
AMZN,7/12/2021,3718.55
AMZN,7/13/2021,3677.36
AMZN,7/14/2021,3681.68
AMZN,7/15/2021,3631.2
AMZN,7/16/2021,3573.63
AMZN,7/19/2021,3549.59
AMZN,7/20/2021,3573.19
AMZN,7/21/2021,3585.2
AMZN,7/22/2021,3638.03
AMZN,7/23/2021,3656.64
AMZN,7/26/2021,3699.82
AMZN,7/27/2021,3626.39
AMZN,7/28/2021,3630.32
AMZN,7/29/2021,3599.92
AMZN,7/30/2021,3327.59
AMZN,8/2/2021,3331.48
AMZN,8/3/2021,3366.24
AMZN,8/4/2021,3354.72
AMZN,8/5/2021,3375.99
AMZN,8/6/2021,3344.94
AMZN,8/9/2021,3341.87
AMZN,8/10/2021,3320.68
AMZN,8/11/2021,3292.11
AMZN,8/12/2021,3303.5
AMZN,8/13/2021,3293.97
AMZN,8/16/2021,3298.99
AMZN,8/17/2021,3241.96
AMZN,8/18/2021,3201.22
AMZN,8/19/2021,3187.75
AMZN,8/20/2021,3199.95
AMZN,8/23/2021,3265.87
AMZN,8/24/2021,3305.78
AMZN,8/25/2021,3299.18
AMZN,8/26/2021,3316
AMZN,8/27/2021,3349.63
AMZN,8/30/2021,3421.57
AMZN,8/31/2021,3470.79
AMZN,9/1/2021,3479
AMZN,9/2/2021,3463.12
AMZN,9/3/2021,3478.05
AMZN,9/7/2021,3509.29
AMZN,9/8/2021,3525.5
AMZN,9/9/2021,3484.16
AMZN,9/10/2021,3469.15
AMZN,9/13/2021,3457.17
AMZN,9/14/2021,3450
AMZN,9/15/2021,3475.79
AMZN,9/16/2021,3488.24
AMZN,9/17/2021,3462.52
AMZN,9/20/2021,3355.73
AMZN,9/21/2021,3343.63
AMZN,9/22/2021,3380.05
AMZN,9/23/2021,3416
AMZN,9/24/2021,3425.52
AMZN,9/27/2021,3405.8
AMZN,9/28/2021,3315.96
AMZN,9/29/2021,3301.12
AMZN,9/30/2021,3285.04
AMZN,10/1/2021,3283.26
AMZN,10/4/2021,3189.78
AMZN,10/5/2021,3221
AMZN,10/6/2021,3262.01
AMZN,10/7/2021,3302.43
AMZN,10/8/2021,3288.62
AMZN,10/11/2021,3246.3
AMZN,10/12/2021,3247.33
AMZN,10/13/2021,3284.28
AMZN,10/14/2021,3299.86
AMZN,10/15/2021,3409.02
AMZN,10/18/2021,3446.74
AMZN,10/19/2021,3444.15
AMZN,10/20/2021,3415.06
AMZN,10/21/2021,3435.01
AMZN,10/22/2021,3335.55
AMZN,10/25/2021,3320.37
AMZN,10/26/2021,3376.07
AMZN,10/27/2021,3392.49
AMZN,10/28/2021,3446.57
AMZN,10/29/2021,3372.43
AMZN,11/1/2021,3318.11
AMZN,11/2/2021,3312.75
AMZN,11/3/2021,3384
AMZN,11/4/2021,3477
AMZN,11/5/2021,3518.99
AMZN,11/8/2021,3488.98
AMZN,11/9/2021,3576.23
AMZN,11/10/2021,3482.05
AMZN,11/11/2021,3472.5
AMZN,11/12/2021,3525.15
AMZN,11/15/2021,3545.68
AMZN,11/16/2021,3540.7
AMZN,11/17/2021,3549
AMZN,11/18/2021,3696.06
AMZN,11/19/2021,3676.57
AMZN,11/22/2021,3572.57
AMZN,11/23/2021,3580.04
AMZN,11/24/2021,3580.41
AMZN,11/26/2021,3504.56
AMZN,11/29/2021,3561.57
AMZN,11/30/2021,3507.07
AMZN,12/1/2021,3443.72
AMZN,12/2/2021,3437.36
AMZN,12/3/2021,3389.79
